order,pv,wt,load
1409,0.37583784,0.7612411348334628,10.062000000000001
1410,0.14193576000000002,0.10281579043822148,10.062000000000001
1411,0.00930852,0.05010764366186404,10.062000000000001
1412,0.0,0.0,7.043399999999999
1413,0.0,0.0,7.043399999999999
1414,0.0,0.0,6.0371999999999995
1415,0.0,0.0,6.0371999999999995
1416,0.0,0.0,3.8184
1417,0.0,0.0,3.8184
1418,0.0,0.0,3.8184
1419,0.0,0.0,5.7276
1420,0.0,0.0,6.682200000000001
1421,0.0,0.0,7.6368
1422,0.0,0.0,9.546
1423,0.0,0.0,9.546
1424,0.009629280000000002,0.05010764366186404,9.546
1425,0.1723356,0.10281579043822148,7.6368
1426,0.36857376,0.8761711466778264,7.6368
1427,0.5734195200000001,0.874944,6.682200000000001
1428,0.38303099999999995,0.874944,6.682200000000001
1429,0.8090251200000002,0.874944,8.5914
1430,0.8120995200000001,0.874944,7.6368
1431,0.38249928,0.874944,7.6368
1432,0.5919228000000001,0.874944,9.546
1433,0.38943936,0.874944,9.546
1434,0.08799839999999999,0.874944,9.546
1435,0.010483200000000002,0.874944,9.546
1436,0.0,0.874944,5.7276
1437,0.0,0.874944,5.7276
1438,0.0,0.874944,3.8184
1439,0.0,0.8761711466778264,3.8184
1440,0.0,0.8245493014837025,6.424199999999999
1441,0.0,0.874944,6.424199999999999
1442,0.0,0.874944,6.424199999999999
1443,0.0,0.874944,7.4948999999999995
1444,0.0,0.874944,7.4948999999999995
1445,0.0,0.874944,7.4948999999999995
1446,0.0,0.874944,8.5656
1447,0.0,0.874944,8.5656
1448,0.012489120000000001,0.874944,9.6363
1449,0.1651968,0.874944,10.706999999999999
1450,0.3909744,0.874944,10.706999999999999
1451,0.58646016,0.8590684570012332,10.706999999999999
1452,0.37495656,0.8073014803641785,10.706999999999999
1453,0.7991297999999999,0.8590684570012332,10.706999999999999
1454,0.7975461600000001,0.874944,10.706999999999999
1455,0.37288080000000007,0.874944,10.706999999999999
1456,0.58256496,0.874944,10.706999999999999
1457,0.38081879999999996,0.8245493014837025,10.706999999999999
1458,0.08791380000000001,0.10281579043822148,10.706999999999999
1459,0.0114048,0.08956335945069284,10.706999999999999
1460,0.0,0.07805491996252871,6.424199999999999
1461,0.0,0.06838861622086295,6.424199999999999
1462,0.0,0.06066259247282947,6.424199999999999
1463,0.0,0.05142396194619595,6.424199999999999
1464,0.0,0.05010764366186404,10.9134
1465,0.0,0.213458120010537,9.700800000000001
1466,0.0,0.5276976528722386,10.9134
1467,0.0,0.8245493014837025,9.700800000000001
1468,0.0,0.874944,9.700800000000001
1469,0.0,0.874944,9.700800000000001
1470,0.0,0.874944,12.126
1471,0.0,0.874944,12.126
1472,0.0135018,0.874944,12.126
1473,0.17412408000000001,0.874944,12.126
1474,0.39552948000000004,0.8745985499923498,12.126
1475,0.5871754800000001,0.791771387373062,12.126
1476,0.48481488,0.7037675270900688,12.126
1477,0.7929071999999999,0.7192976200811855,12.126
1478,0.7912007999999999,0.7400044107360072,12.126
1479,0.36976319999999996,0.7555345037271238,12.126
1480,0.58113072,0.874944,12.126
1481,0.38894903999999997,0.874944,12.126
1482,0.11536344000000003,0.874944,12.126
1483,0.013197600000000002,0.874944,10.9134
1484,0.0,0.874944,10.9134
1485,0.0,0.874944,10.9134
1486,0.0,0.874944,10.9134
1487,0.0,0.874944,10.9134
1488,0.0,0.874944,6.0371999999999995
1489,0.0,0.874944,7.043399999999999
1490,0.0,0.874944,6.0371999999999995
1491,0.0,0.874944,4.024800000000001
1492,0.0,0.874944,4.024800000000001
1493,0.0,0.874944,4.024800000000001
1494,0.0,0.874944,4.024800000000001
1495,0.0,0.874944,7.043399999999999
1496,0.015379199999999999,0.874944,8.049600000000002
1497,0.17899199999999998,0.874944,10.062000000000001
1498,0.3962854800000001,0.874944,10.062000000000001
1499,0.5850468000000001,0.874944,10.062000000000001
1500,0.37079856,0.874944,10.062000000000001
1501,0.79033248,0.874944,10.062000000000001
1502,0.79119216,0.874944,10.062000000000001
1503,0.3712842,0.874944,10.062000000000001
1504,0.5830466400000001,0.874944,10.062000000000001
1505,0.39199680000000003,0.874944,10.062000000000001
1506,0.08987220000000001,0.5829604844688944,10.062000000000001
1507,0.01417752,0.4441431471237265,10.062000000000001
1508,0.0,0.3096678984090568,7.043399999999999
1509,0.0,0.19180276921663672,7.043399999999999
1510,0.0,0.10281579043822148,7.043399999999999
1511,0.0,0.054974992965562984,7.043399999999999
1512,0.0,0.0,4.3344000000000005
1513,0.0,0.10281579043822148,6.5016
1514,0.0,0.3096678984090568,7.5851999999999995
1515,0.0,0.5829604844688944,8.668800000000001
1516,0.0,0.23617045257386254,8.668800000000001
1517,0.0,0.05010764366186404,8.668800000000001
1518,0.0,0.0,8.668800000000001
1519,0.0,0.0,8.668800000000001
1520,0.016421760000000004,0.10281579043822148,10.836
1521,0.09353088,0.3096678984090568,10.836
1522,0.3987288,0.3891449872722603,10.836
1523,0.58831488,0.4998360411560716,10.836
1524,0.37313999999999997,0.5829604844688944,10.836
1525,0.79618752,0.874944,10.836
1526,0.7970504400000001,0.874944,10.836
1527,0.37462500000000004,0.874944,10.836
1528,0.58873752,0.874944,10.836
1529,0.39672648000000005,0.874944,10.836
1530,0.09199008,0.874944,10.836
1531,0.015238800000000004,0.874944,8.668800000000001
1532,0.0,0.6632315885676616,8.668800000000001
1533,0.0,0.3096678984090568,8.668800000000001
1534,0.0,0.06838861622086295,7.5851999999999995
1535,0.0,0.0,4.3344000000000005
1536,0.0,0.0,6.0371999999999995
1537,0.0,0.0,6.0371999999999995
1538,0.0,0.0,6.0371999999999995
1539,0.0,0.0,8.049600000000002
1540,0.0,0.0,8.049600000000002
1541,0.0,0.0,8.049600000000002
1542,0.0,0.0,8.049600000000002
1543,0.0,0.0,8.049600000000002
1544,0.01857168,0.0,8.049600000000002
1545,0.18531504000000001,0.10281579043822148,10.062000000000001
1546,0.40984704,0.7612411348334628,10.062000000000001
1547,0.60527376,0.874944,10.062000000000001
1548,0.3842712,0.874944,10.062000000000001
1549,0.81634572,0.874944,10.062000000000001
1550,0.81359136,0.874944,10.062000000000001
1551,0.38080404000000007,0.874944,10.062000000000001
1552,0.5975884799999999,0.874944,7.043399999999999
1553,0.40361976000000005,0.874944,8.049600000000002
1554,0.09474840000000002,0.3096678984090568,7.043399999999999
1555,0.01633536,0.23617045257386254,6.0371999999999995
1556,0.0,0.15205558992565227,6.0371999999999995
1557,0.0,0.10281579043822148,6.0371999999999995
1558,0.0,0.06838861622086295,7.043399999999999
1559,0.0,0.05010764366186404,5.031000000000001
1560,0.0,0.0,7.043399999999999
1561,0.0,0.0,7.043399999999999
1562,0.0,0.0,6.0371999999999995
1563,0.0,0.0,5.031000000000001
1564,0.0,0.0,4.024800000000001
1565,0.0,0.0,4.024800000000001
1566,0.0,0.0,5.031000000000001
1567,0.0,0.0,6.0371999999999995
1568,0.020627999999999997,0.0,8.049600000000002
1569,0.1000188,0.10281579043822148,10.062000000000001
1570,0.4144805999999999,0.6632315885676616,10.062000000000001
1571,0.6067386000000001,0.874944,10.062000000000001
1572,0.498501,0.874944,10.062000000000001
1573,0.81452844,0.874944,10.062000000000001
1574,0.8141472,0.874944,10.062000000000001
1575,0.3820320000000001,0.8245493014837025,10.062000000000001
1576,0.6019595999999999,0.8245493014837025,10.062000000000001
1577,0.40752000000000005,0.8245493014837025,10.062000000000001
1578,0.0962748,0.8245493014837025,10.062000000000001
1579,0.017448120000000004,0.6632315885676616,10.062000000000001
1580,0.0,0.4998360411560716,7.043399999999999
1581,0.0,0.3096678984090568,7.043399999999999
1582,0.0,0.15205558992565227,6.0371999999999995
1583,0.0,0.06838861622086295,6.0371999999999995
1584,0.0,0.0,3.8184
1585,0.0,0.0,3.8184
1586,0.0,0.0,3.8184
1587,0.0,0.0,5.7276
1588,0.0,0.0,6.682200000000001
1589,0.0,0.0,7.6368
1590,0.0,0.0,9.546
1591,0.0,0.06838861622086295,9.546
1592,0.02276208,0.6632315885676616,9.546
1593,0.19964880000000002,0.874944,7.6368
1594,0.42160680000000006,0.874944,7.6368
1595,0.6128640000000002,0.874944,6.682200000000001
1596,0.6520521600000001,0.874944,6.682200000000001
1597,0.8177040000000001,0.874944,8.5914
1598,0.8150472000000001,0.874944,7.6368
1599,0.38156579999999996,0.874944,7.6368
1600,0.602217,0.874944,9.546
1601,0.40903272,0.874944,9.546
1602,0.09742680000000001,0.3096678984090568,9.546
1603,0.019152000000000006,0.2598416226594803,9.546
1604,0.0,0.23617045257386254,5.7276
1605,0.0,0.19180276921663672,5.7276
1606,0.0,0.15205558992565227,3.8184
1607,0.0,0.13416004992283492,3.8184
1608,0.0,0.10281579043822148,6.424199999999999
1609,0.0,0.10281579043822148,6.424199999999999
1610,0.0,0.10281579043822148,6.424199999999999
1611,0.0,0.10281579043822148,7.4948999999999995
1612,0.0,0.3096678984090568,7.4948999999999995
1613,0.0,0.5829604844688944,7.4948999999999995
1614,0.0,0.8245493014837025,8.5656
1615,0.0,0.874944,8.5656
1616,0.024347520000000004,0.874944,9.6363
1617,0.20405232000000004,0.874944,10.706999999999999
1618,0.42748200000000003,0.791771387373062,10.706999999999999
1619,0.6197180400000001,0.0,10.706999999999999
1620,0.7566015599999999,0.0,10.706999999999999
1621,0.826182,0.0,10.706999999999999
1622,0.82329696,0.7555345037271238,10.706999999999999
1623,0.74664576,0.8590684570012332,10.706999999999999
1624,0.6064178400000001,0.874944,10.706999999999999
1625,0.41258700000000004,0.874944,10.706999999999999
1626,0.09818424000000002,0.874944,10.706999999999999
1627,0.020088000000000005,0.9027847193698371,10.706999999999999
1628,0.0,0.8245493014837025,6.424199999999999
1629,0.0,0.7138518795528009,6.424199999999999
1630,0.0,0.5829604844688944,6.424199999999999
1631,0.0,0.4441431471237265,6.424199999999999
1632,0.0,0.3096678984090568,10.9134
1633,0.0,0.3096678984090568,9.700800000000001
1634,0.0,0.3096678984090568,10.9134
1635,0.0,0.3096678984090568,9.700800000000001
1636,0.0,0.8761711466778264,9.700800000000001
1637,0.0,0.874944,9.700800000000001
1638,0.0,0.874944,12.126
1639,0.0,0.874944,12.126
1640,0.025479,0.874944,12.126
1641,0.20804219999999998,0.874944,12.126
1642,0.43072344,0.874944,12.126
1643,0.62339328,0.874944,12.126
1644,0.39247128,0.8073014803641785,12.126
1645,0.8314596000000001,0.8073014803641785,12.126
1646,0.82946808,0.8073014803641785,12.126
1647,0.38920140000000003,0.8073014803641785,12.126
1648,0.61294392,0.874944,12.126
1649,0.4173336,0.874944,12.126
1650,0.100368,0.874944,12.126
1651,0.02116044,0.874944,10.9134
1652,0.0,0.874944,10.9134
1653,0.0,0.9027847193698371,10.9134
1654,0.0,0.6632315885676616,10.9134
1655,0.0,0.3621517932821935,10.9134
1656,0.0,0.10281579043822148,6.0371999999999995
1657,0.0,0.23617045257386254,7.043399999999999
1658,0.0,0.3891449872722603,6.0371999999999995
1659,0.0,0.5829604844688944,4.024800000000001
1660,0.0,0.7612411348334628,4.024800000000001
1661,0.0,0.8761711466778264,4.024800000000001
1662,0.0,0.874944,4.024800000000001
1663,0.0,0.874944,7.043399999999999
1664,0.028197720000000003,0.874944,8.049600000000002
1665,0.11468160000000002,0.8590684570012332,10.062000000000001
1666,0.45323892,0.8435383640101167,10.062000000000001
1667,0.65310408,0.8228315733552952,10.062000000000001
1668,0.40951764000000007,0.8073014803641785,10.062000000000001
1669,0.8662478400000001,0.8228315733552952,10.062000000000001
1670,0.86449824,0.8435383640101167,10.062000000000001
1671,0.40555440000000004,0.8590684570012332,10.062000000000001
1672,0.6384365999999999,0.874944,10.062000000000001
1673,0.43515360000000003,0.874944,10.062000000000001
1674,0.10511676000000002,0.874944,10.062000000000001
1675,0.022968,0.874944,10.062000000000001
1676,0.0,0.874944,7.043399999999999
1677,0.0,0.874944,7.043399999999999
1678,0.0,0.874944,7.043399999999999
1679,0.0,0.874944,7.043399999999999
1680,0.0,0.8245493014837025,4.3344000000000005
1681,0.0,0.7612411348334628,6.5016
1682,0.0,0.6632315885676616,7.5851999999999995
1683,0.0,0.5829604844688944,8.668800000000001
1684,0.0,0.874944,8.668800000000001
1685,0.0,0.874944,8.668800000000001
1686,0.0,0.874944,8.668800000000001
1687,0.0,0.874944,8.668800000000001
1688,0.030808440000000003,0.874944,10.836
1689,0.11976192000000002,0.874944,10.836
1690,0.46881072000000007,0.874944,10.836
1691,0.6729984000000001,0.874944,10.836
1692,0.4221827999999999,0.874944,10.836
1693,0.88887456,0.874944,10.836
1694,0.8823826800000001,0.874944,10.836
1695,0.78867,0.874944,10.836
1696,0.6500735999999999,0.874944,10.836
1697,0.4445208,0.874944,10.836
1698,0.1082016,0.874944,10.836
1699,0.023978880000000004,0.874944,8.668800000000001
1700,0.0,0.874944,8.668800000000001
1701,0.0,0.874944,8.668800000000001
1702,0.0,0.7612411348334628,7.5851999999999995
1703,0.0,0.3891449872722603,4.3344000000000005
1704,0.0,0.10281579043822148,6.0371999999999995
1705,0.0,0.15205558992565227,6.0371999999999995
1706,0.0,0.23617045257386254,6.0371999999999995
1707,0.0,0.3096678984090568,8.049600000000002
1708,0.0,0.8245493014837025,8.049600000000002
1709,0.0,0.874944,8.049600000000002
1710,0.0,0.874944,8.049600000000002
1711,0.0,0.874944,8.049600000000002
1712,0.03201804,0.874944,8.049600000000002
1713,0.22767408000000003,0.874944,10.062000000000001
1714,0.45319680000000007,0.874944,10.062000000000001
1715,0.6456744000000001,0.874944,10.062000000000001
1716,0.77770692,0.874944,10.062000000000001
1717,0.8457674399999999,0.874944,10.062000000000001
1718,0.84003912,0.874944,10.062000000000001
1719,0.73719576,0.874944,10.062000000000001
1720,0.62338932,0.874944,7.043399999999999
1721,0.42910560000000003,0.7612411348334628,8.049600000000002
1722,0.1054998,0.3096678984090568,7.043399999999999
1723,0.024157440000000002,0.2598416226594803,6.0371999999999995
1724,0.0,0.23617045257386254,6.0371999999999995
1725,0.0,0.19180276921663672,6.0371999999999995
1726,0.0,0.15205558992565227,7.043399999999999
1727,0.0,0.13416004992283492,5.031000000000001
1728,0.0,0.10281579043822148,7.043399999999999
1729,0.0,0.23617045257386254,7.043399999999999
1730,0.0,0.3891449872722603,6.0371999999999995
1731,0.0,0.5829604844688944,5.031000000000001
1732,0.0,0.23617045257386254,4.024800000000001
1733,0.0,0.05010764366186404,4.024800000000001
1734,0.0,0.0,5.031000000000001
1735,0.0,0.06838861622086295,6.0371999999999995
1736,0.03358476,0.3891449872722603,8.049600000000002
1737,0.2214432,0.8245493014837025,10.062000000000001
1738,0.45368856,0.7612411348334628,10.062000000000001
1739,0.64448964,0.6632315885676616,10.062000000000001
1740,0.40138739999999995,0.5829604844688944,10.062000000000001
1741,0.8470656,0.7612411348334628,10.062000000000001
1742,0.8431027200000001,0.8761711466778264,10.062000000000001
1743,0.396144,0.874944,10.062000000000001
1744,0.62565372,0.7612411348334628,10.062000000000001
1745,0.43072415999999997,0.3891449872722603,10.062000000000001
1746,0.10639007999999998,0.10281579043822148,10.062000000000001
1747,0.025263,0.07805491996252871,10.062000000000001
1748,0.0,0.06838861622086295,7.043399999999999
1749,0.0,0.054974992965562984,7.043399999999999
1750,0.0,0.05010764366186404,6.0371999999999995
1751,0.0,0.05112418235970052,6.0371999999999995
1752,0.0,0.0,3.8184
1753,0.0,0.0,3.8184
1754,0.0,0.0,3.8184
1755,0.0,0.0,5.7276
1756,0.0,0.0,6.682200000000001
1757,0.0,0.0,7.6368
1758,0.0,0.0,9.546
1759,0.0,0.0,9.546
1760,0.0359982,0.0,9.546
1761,0.12199679999999999,0.0,7.6368
1762,0.4606329600000001,0.0,7.6368
1763,0.652392,0.0,6.682200000000001
1764,0.4058604,0.0,6.682200000000001
1765,0.85483584,0.15205558992565227,8.5914
1766,0.849762,0.4998360411560716,7.6368
1767,0.39846168,0.8245493014837025,7.6368
1768,0.6314414399999999,0.874944,9.546
1769,0.434214,0.874944,9.546
1770,0.10851084000000001,0.874944,9.546
1771,0.026488800000000003,0.874944,9.546
1772,0.0,0.8761711466778264,5.7276
1773,0.0,0.7138518795528009,5.7276
1774,0.0,0.4998360411560716,3.8184
1775,0.0,0.2598416226594803,3.8184
1776,0.0,0.10281579043822148,6.424199999999999
1777,0.0,0.15205558992565227,6.424199999999999
1778,0.0,0.23617045257386254,6.424199999999999
1779,0.0,0.3096678984090568,7.4948999999999995
1780,0.0,0.06838861622086295,7.4948999999999995
1781,0.0,0.0,7.4948999999999995
1782,0.0,0.0,8.5656
1783,0.0,0.0,8.5656
1784,0.04002804,0.0,9.6363
1785,0.23561891999999998,0.0,10.706999999999999
1786,0.46352628,0.06838861622086295,10.706999999999999
1787,0.65605248,0.3891449872722603,10.706999999999999
1788,0.7805412,0.8245493014837025,10.706999999999999
1789,0.85722624,0.8761711466778264,10.706999999999999
1790,0.8520800399999999,0.874944,10.706999999999999
1791,0.67543632,0.874944,10.706999999999999
1792,0.63230904,0.8245493014837025,10.706999999999999
1793,0.43682255999999997,0.5829604844688944,10.706999999999999
1794,0.10985039999999999,0.3096678984090568,10.706999999999999
1795,0.027128520000000003,0.19180276921663672,10.706999999999999
1796,0.0,0.10281579043822148,6.424199999999999
1797,0.0,0.054974992965562984,6.424199999999999
1798,0.0,0.0,6.424199999999999
1799,0.0,0.0,6.424199999999999
1800,0.0,0.0,10.9134
1801,0.0,0.0,9.700800000000001
1802,0.0,0.0,10.9134
1803,0.0,0.0,9.700800000000001
1804,0.0,0.0,9.700800000000001
1805,0.0,0.05010764366186404,9.700800000000001
1806,0.0,0.10281579043822148,12.126
1807,0.0,0.06838861622086295,12.126
1808,0.04291055999999999,0.05010764366186404,12.126
1809,0.24327503999999997,0.0,12.126
1810,0.46737360000000006,0.23617045257386254,12.126
1811,0.6570482400000001,0.6632315885676616,12.126
1812,0.53031132,0.874944,12.126
1813,0.8566020000000001,0.874944,12.126
1814,0.8529753600000001,0.8761711466778264,12.126
1815,0.40117176,0.8245493014837025,12.126
1816,0.63558,0.6632315885676616,12.126
1817,0.43933032000000005,0.4998360411560716,12.126
1818,0.11080907999999999,0.3096678984090568,12.126
1819,0.028022400000000006,0.2598416226594803,10.9134
1820,0.0,0.23617045257386254,10.9134
1821,0.0,0.19180276921663672,10.9134
1822,0.0,0.15205558992565227,10.9134
1823,0.0,0.13416004992283492,10.9134
1824,0.0,0.10281579043822148,6.0371999999999995
1825,0.0,0.0,7.043399999999999
1826,0.0,0.0,6.0371999999999995
1827,0.0,0.0,4.024800000000001
1828,0.0,0.0,4.024800000000001
1829,0.0,0.0,4.024800000000001
1830,0.0,0.0,4.024800000000001
1831,0.0,0.0,7.043399999999999
1832,0.0456678,0.0,8.049600000000002
1833,0.12824064000000002,0.0,10.062000000000001
1834,0.47135807999999996,0.0,10.062000000000001
1835,0.6629364000000001,0.0,10.062000000000001
1836,0.76991616,0.0,10.062000000000001
1837,0.8645356799999999,0.05010764366186404,10.062000000000001
1838,0.85926636,0.06838861622086295,10.062000000000001
1839,0.40307652,0.10281579043822148,10.062000000000001
1840,0.63842184,0.15205558992565227,10.062000000000001
1841,0.44211744000000003,0.23617045257386254,10.062000000000001
1842,0.11180736,0.3096678984090568,10.062000000000001
1843,0.02909628,0.23617045257386254,10.062000000000001
1844,0.0,0.15205558992565227,7.043399999999999
1845,0.0,0.10281579043822148,7.043399999999999
1846,0.0,0.06838861622086295,7.043399999999999
1847,0.0,0.05010764366186404,7.043399999999999
1848,0.0,0.0,4.3344000000000005
1849,0.0,0.0,6.5016
1850,0.0,0.0,7.5851999999999995
1851,0.0,0.0,8.668800000000001
1852,0.0,0.0,8.668800000000001
1853,0.0,0.0,8.668800000000001
1854,0.0,0.0,8.668800000000001
1855,0.0,0.0,8.668800000000001
1856,0.048746880000000006,0.0,10.836
1857,0.21895920000000005,0.0,10.836
1858,0.47320812,0.10281579043822148,10.836
1859,0.66166272,0.5829604844688944,10.836
1860,0.40991076000000004,0.874944,10.836
1861,0.86176332,0.7612411348334628,10.836
1862,0.8570394,0.3891449872722603,10.836
1863,0.40272336,0.10281579043822148,10.836
1864,0.6357366000000001,0.05010764366186404,10.836
1865,0.42748200000000003,0.0,10.836
1866,0.11313792000000002,0.0,10.836
1867,0.025290000000000003,0.0,8.668800000000001
1868,0.0,0.0,8.668800000000001
1869,0.0,0.0,8.668800000000001
1870,0.0,0.05010764366186404,7.5851999999999995
1871,0.0,0.06838861622086295,4.3344000000000005
1872,0.0,0.10281579043822148,6.0371999999999995
1873,0.0,0.15205558992565227,6.0371999999999995
1874,0.0,0.23617045257386254,6.0371999999999995
1875,0.0,0.3096678984090568,8.049600000000002
1876,0.0,0.23617045257386254,8.049600000000002
1877,0.0,0.15205558992565227,8.049600000000002
1878,0.0,0.10281579043822148,8.049600000000002
1879,0.0,0.23617045257386254,8.049600000000002
1880,0.052771679999999994,0.3891449872722603,8.049600000000002
1881,0.13262832,0.5829604844688944,10.062000000000001
1882,0.48086532000000004,0.5829604844688944,10.062000000000001
1883,0.66917736,0.5829604844688944,10.062000000000001
1884,0.41351903999999995,0.5829604844688944,10.062000000000001
1885,0.8669246399999999,0.874944,10.062000000000001
1886,0.85963248,0.874944,10.062000000000001
1887,0.40322304000000003,0.874944,10.062000000000001
1888,0.63957924,0.874944,7.043399999999999
1889,0.4445550000000001,0.874944,8.049600000000002
1890,0.11433744000000001,0.3096678984090568,7.043399999999999
1891,0.030229199999999994,0.15205558992565227,6.0371999999999995
1892,0.0,0.06838861622086295,6.0371999999999995
1893,0.0,0.0,6.0371999999999995
1894,0.0,0.0,7.043399999999999
1895,0.0,0.0,5.031000000000001
1896,0.0,0.0,7.043399999999999
1897,0.0,0.0,7.043399999999999
1898,0.0,0.06838861622086295,6.0371999999999995
1899,0.0,0.3096678984090568,5.031000000000001
1900,0.0,0.3891449872722603,4.024800000000001
1901,0.0,0.4998360411560716,4.024800000000001
1902,0.0,0.5829604844688944,5.031000000000001
1903,0.0,0.6632315885676616,6.0371999999999995
1904,0.057435839999999995,0.7612411348334628,8.049600000000002
1905,0.26756568,0.8245493014837025,10.062000000000001
1906,0.4944492,0.6632315885676616,10.062000000000001
1907,0.6853014,0.4998360411560716,10.062000000000001
1908,0.80662608,0.3096678984090568,10.062000000000001
1909,0.8820900000000002,0.6632315885676616,10.062000000000001
1910,0.874557,0.874944,10.062000000000001
1911,0.41019264,0.874944,10.062000000000001
1912,0.6502356000000001,0.874944,10.062000000000001
1913,0.45160416000000003,0.874944,10.062000000000001
1914,0.11612484000000001,0.874944,10.062000000000001
1915,0.03186432,0.874944,10.062000000000001
1916,0.0,0.874944,7.043399999999999
1917,0.0,0.9027847193698371,7.043399999999999
1918,0.0,0.8245493014837025,6.0371999999999995
1919,0.0,0.7138518795528009,6.0371999999999995
1920,0.0,0.5829604844688944,3.8184
1921,0.0,0.8761711466778264,3.8184
1922,0.0,0.874944,3.8184
1923,0.0,0.874944,5.7276
1924,0.0,0.874944,6.682200000000001
1925,0.0,0.3891449872722603,7.6368
1926,0.0,0.0,9.546
1927,0.0,0.8245493014837025,9.546
1928,0.05964192,0.874944,9.546
1929,0.13775075999999997,0.8590684570012332,7.6368
1930,0.49333716000000005,0.874944,7.6368
1931,0.6855134399999999,0.874944,6.682200000000001
1932,0.42425208000000003,0.874944,6.682200000000001
1933,0.8893062000000002,0.874944,8.5914
1934,0.88297344,0.8245493014837025,7.6368
1935,0.4147783200000001,0.5829604844688944,7.6368
1936,0.6585894,0.3891449872722603,9.546
1937,0.45913139999999997,0.23617045257386254,9.546
1938,0.11848356,0.10281579043822148,9.546
1939,0.033561,0.06838861622086295,9.546
1940,0.0,0.05010764366186404,5.7276
1941,0.0,0.0,5.7276
1942,0.0,0.0,3.8184
1943,0.0,0.0,3.8184
1944,0.0,0.0,6.424199999999999
1945,0.0,0.0,6.424199999999999
1946,0.0,0.05010764366186404,6.424199999999999
1947,0.0,0.10281579043822148,7.4948999999999995
1948,0.0,0.15205558992565227,7.4948999999999995
1949,0.0,0.23617045257386254,7.4948999999999995
1950,0.0,0.3096678984090568,8.5656
1951,0.0,0.3891449872722603,8.5656
1952,0.06470604,0.4998360411560716,9.6363
1953,0.27672192,0.5829604844688944,10.706999999999999
1954,0.50436,0.8761711466778264,10.706999999999999
1955,0.69430536,0.874944,10.706999999999999
1956,0.8251776000000001,0.874944,10.706999999999999
1957,0.8926200000000001,0.874944,10.706999999999999
1958,0.8856774000000002,0.874944,10.706999999999999
1959,0.41655600000000004,0.874944,10.706999999999999
1960,0.6631761600000001,0.874944,10.706999999999999
1961,0.46387008,0.8761711466778264,10.706999999999999
1962,0.1204416,0.5829604844688944,10.706999999999999
1963,0.03522960000000001,0.4441431471237265,10.706999999999999
1964,0.0,0.3096678984090568,6.424199999999999
1965,0.0,0.19180276921663672,6.424199999999999
1966,0.0,0.10281579043822148,6.424199999999999
1967,0.0,0.054974992965562984,6.424199999999999
1968,0.0,0.0,10.9134
1969,0.0,0.0,9.700800000000001
1970,0.0,0.0,10.9134
1971,0.0,0.0,9.700800000000001
1972,0.0,0.0,9.700800000000001
1973,0.0,0.05010764366186404,9.700800000000001
1974,0.0,0.10281579043822148,12.126
1975,0.0,0.06838861622086295,12.126
1976,0.06782544,0.05010764366186404,12.126
1977,0.2799216,0.0,12.126
1978,0.50412024,0.05010764366186404,12.126
1979,0.69150672,0.06838861622086295,12.126
1980,0.80973324,0.10281579043822148,12.126
1981,0.8855028000000001,0.06838861622086295,12.126
1982,0.87765768,0.05010764366186404,12.126
1983,0.4118688,0.0,12.126
1984,0.65550384,0.10281579043822148,12.126
1985,0.4591782,0.3096678984090568,12.126
1986,0.11992067999999999,0.5829604844688944,12.126
1987,0.03681648,0.4441431471237265,10.9134
1988,0.0,0.3096678984090568,10.9134
1989,0.0,0.19180276921663672,10.9134
1990,0.0,0.10281579043822148,10.9134
1991,0.0,0.054974992965562984,10.9134
1992,0.0,0.0,6.0371999999999995
1993,0.0,0.0,7.043399999999999
1994,0.0,0.0,6.0371999999999995
1995,0.0,0.0,4.024800000000001
1996,0.0,0.0,4.024800000000001
1997,0.0,0.0,4.024800000000001
1998,0.0,0.0,4.024800000000001
1999,0.0,0.0,7.043399999999999
2000,0.07068600000000001,0.10281579043822148,8.049600000000002
2001,0.28151496,0.3096678984090568,10.062000000000001
2002,0.50500944,0.3096678984090568,10.062000000000001
2003,0.69293304,0.3096678984090568,10.062000000000001
2004,0.7660159200000001,0.3096678984090568,10.062000000000001
2005,0.88682904,0.3096678984090568,10.062000000000001
2006,0.87835176,0.3096678984090568,10.062000000000001
2007,0.4124628,0.3096678984090568,10.062000000000001
2008,0.65800944,0.23617045257386254,10.062000000000001
2009,0.4624236,0.15205558992565227,10.062000000000001
2010,0.12141576000000001,0.10281579043822148,10.062000000000001
2011,0.038708280000000005,0.10281579043822148,10.062000000000001
2012,0.0,0.10281579043822148,7.043399999999999
2013,0.0,0.10281579043822148,7.043399999999999
2014,0.0,0.10281579043822148,7.043399999999999
2015,0.0,0.10281579043822148,7.043399999999999
2016,0.0,0.10281579043822148,4.3344000000000005
2017,0.0,0.23617045257386254,6.5016
2018,0.0,0.3891449872722603,7.5851999999999995
2019,0.0,0.5829604844688944,8.668800000000001
2020,0.0,0.5829604844688944,8.668800000000001
2021,0.0,0.5829604844688944,8.668800000000001
2022,0.0,0.5829604844688944,8.668800000000001
2023,0.0,0.7612411348334628,8.668800000000001
2024,0.07429896000000001,0.8761711466778264,10.836
2025,0.24858,0.874944,10.836
2026,0.50787,0.8245493014837025,10.836
2027,0.69391872,0.5829604844688944,10.836
2028,0.42492888,0.3096678984090568,10.836
2029,0.8874684,0.10281579043822148,10.836
2030,0.87958872,0.0,10.836
2031,0.41284908000000003,0.0,10.836
2032,0.65742192,0.06838861622086295,10.836
